order_id,user_id,order_date,revenue
O018210,U02450,2025-07-12,164.67
O018211,U06490,2025-05-24,111.37
O018212,U08978,2025-11-22,97.78
O018213,U09167,2025-07-31,63.65
O018214,U04929,2026-01-25,91.43
O018215,U04288,2025-10-18,12.94
O018216,U02946,2025-04-15,56.73
O018217,U10391,2025-05-11,121.54
O018218,U07915,2025-10-04,208.64
O018219,U03036,2026-01-26,44.54
O018220,U07716,2025-11-30,48.51
O018221,U04075,2025-10-05,97.93
O018222,U05507,2025-05-22,71.56
O018223,U06096,2025-12-11,7.15
O018224,U07724,2025-03-08,98.04
O018225,U08528,2026-01-24,143.41
O018226,U03667,2025-07-16,22.14
O018227,U08796,2026-01-06,91.3
O018228,U02536,2025-02-28,102.91
O018229,U00665,2025-08-22,98.62
O018230,U02917,2026-01-28,123.79
O018231,U01232,2025-06-25,112.94
O018232,U07927,2025-04-12,113.1
O018233,U06024,2025-02-06,98.55
O018234,U08543,2025-11-20,324.8
O018235,U09953,2026-02-08,62.47
O018236,U02895,2025-03-26,67.86
O018237,U07413,2025-01-24,50.37
O018238,U06174,2026-01-15,98.26
O018239,U04570,2025-07-18,142.97
O018240,U10716,2025-05-06,76.51
O018241,U07424,2025-11-01,101.81
O018242,U09341,2025-09-13,86.76
O018243,U06362,2026-01-27,15.13
O018244,U06388,2025-03-16,166.4
O018245,U04538,2025-04-20,89.3
O018246,U06644,2025-01-06,82.06
O018247,U07394,2025-02-09,53.4
O018248,U04350,2025-12-03,74.85
O018249,U00069,2025-07-24,148.35
O018250,U08769,2025-12-31,9.45
O018251,U07169,2025-05-25,32.84
O018252,U04590,2025-11-03,73.44
O018253,U04084,2025-01-02,44.46
O018254,U10642,2025-06-07,60.91
O018255,U05934,2025-11-02,110.59
O018256,U08320,2025-08-16,166.57
O018257,U01506,2025-07-18,153.14
O018258,U01648,2025-09-09,210.19
O018259,U08184,2026-02-04,98.12
O018260,U03167,2025-03-24,101.04
O018261,U02548,2025-02-14,53.5
O018262,U01479,2025-07-18,108.42
O018263,U09994,2025-06-24,27.21
O018264,U05523,2025-02-02,100.75
O018265,U00007,2026-01-19,117.44
O018266,U00219,2025-12-20,142.47
O018267,U08916,2026-02-12,19.76
O018268,U04197,2025-02-04,40.25
O018269,U06917,2025-07-11,84.26
O018270,U02049,2025-03-26,143.62
O018271,U03785,2025-12-10,109.52
O018272,U07657,2025-04-11,77.13
O018273,U03912,2025-11-12,80.72
O018274,U10934,2025-07-28,165.59
O018275,U08962,2025-01-29,104.79
O018276,U00739,2025-10-01,149.01
O018277,U04295,2025-07-05,50.47
O018278,U04121,2025-02-17,146.75
O018279,U10209,2025-09-24,80.69
O018280,U05039,2026-01-22,258.69
O018281,U07815,2025-06-19,263.18
O018282,U07000,2025-05-26,118.9
O018283,U08388,2025-01-16,3.72
O018284,U00509,2025-10-24,57.53
O018285,U01995,2025-02-12,209.45
O018286,U01014,2025-12-13,80.63
O018287,U03101,2025-10-14,93.47
O018288,U00922,2025-10-11,40.05
O018289,U10538,2025-02-20,27.32
O018290,U09983,2025-01-27,21.72
O018291,U09747,2025-01-09,219.3
O018292,U05427,2026-01-12,84.9
O018293,U08212,2026-01-15,55.43
O018294,U10114,2025-11-12,242.52
O018295,U01064,2025-09-09,96.61
O018296,U06011,2025-08-21,36.06
O018297,U10175,2025-08-07,10.01
O018298,U01899,2025-02-26,185.27
O018299,U03543,2025-06-24,56.59
O018300,U00966,2025-04-24,194.55
O018301,U05783,2025-08-06,265.03
O018302,U10698,2025-09-03,159.06
O018303,U08705,2025-03-09,165.51
O018304,U03574,2025-11-03,74.9
O018305,U00040,2025-02-27,129.89
O018306,U06981,2025-10-31,77.55
O018307,U00262,2025-11-11,54.37
O018308,U08145,2025-03-17,26.34
O018309,U09224,2025-10-30,72.42
O018310,U01819,2026-02-03,75.56
O018311,U00127,2025-04-21,91.12
O018312,U02578,2025-04-22,56.64
O018313,U05851,2025-08-10,53.27
O018314,U07937,2025-07-25,227.14
O018315,U03211,2025-03-13,99.14
O018316,U09085,2026-01-12,45.61
O018317,U02806,2025-12-17,62.08
O018318,U02279,2025-01-02,38.86
O018319,U07076,2025-12-01,200.8
O018320,U05687,2025-07-08,87.27
O018321,U07926,2025-02-09,28.5
O018322,U01787,2025-06-20,95.67
O018323,U04732,2025-02-17,71.92
O018324,U10440,2025-07-19,128.69
O018325,U10600,2025-02-26,83.23
O018326,U02179,2025-07-15,100.51
O018327,U08368,2025-01-12,39.35
O018328,U03123,2025-11-20,108.24
O018329,U05665,2025-06-28,49.14
O018330,U08213,2025-03-15,144.74
O018331,U00652,2025-01-29,158.61
O018332,U03390,2025-04-02,27.65
O018333,U08974,2025-10-12,163.33
O018334,U08359,2025-12-05,94.57
O018335,U09253,2026-01-06,69.14
O018336,U09064,2025-04-17,116.92
O018337,U01781,2025-09-04,80.41
O018338,U05866,2025-09-13,69.52
O018339,U07083,2026-02-01,118.75
O018340,U09588,2025-04-08,42.06
O018341,U08823,2025-02-15,47.8
O018342,U01601,2025-01-20,172.24
O018343,U02881,2025-02-28,71.92
O018344,U09642,2025-08-28,55.5
O018345,U01863,2026-01-11,114.27
O018346,U07333,2025-02-05,89.91
O018347,U00721,2025-01-01,306.54
O018348,U07242,2025-12-12,50.21
O018349,U07573,2026-01-22,81.83
O018350,U07853,2025-10-27,98.59
O018351,U00242,2025-07-02,131.78
O018352,U10840,2025-11-12,41.94
O018353,U06905,2026-01-22,16.86
O018354,U04638,2025-03-26,8.61
O018355,U04372,2025-03-23,238.32
O018356,U04645,2025-06-08,48.63
O018357,U05427,2025-09-05,36.08
O018358,U08594,2025-08-16,86.25
O018359,U01453,2025-11-13,90.04
O018360,U09188,2025-02-18,117.8
O018361,U04171,2025-10-27,138.91
O018362,U06482,2025-10-14,77.69
O018363,U06908,2025-11-24,201.01
O018364,U05569,2025-12-11,61.75
O018365,U03501,2025-10-29,39.29
O018366,U01186,2025-07-31,286.32
O018367,U01381,2025-05-19,130.02
O018368,U06813,2025-04-14,98.94
O018369,U10046,2025-03-06,95.39
O018370,U01904,2025-05-25,104.53
O018371,U10140,2026-01-07,162.13
O018372,U01752,2025-01-28,21.5
O018373,U09929,2025-03-23,90.95
O018374,U10005,2025-11-26,18.11
O018375,U01954,2025-01-09,40.55
O018376,U05271,2025-06-11,73.25
O018377,U00537,2026-02-08,73.73
O018378,U07582,2025-08-11,150.37
O018379,U02390,2025-05-11,73.61
O018380,U09981,2025-05-09,88
O018381,U07930,2025-11-12,216.86
O018382,U09382,2025-12-19,8.78
O018383,U03936,2025-11-02,83.27
O018384,U01495,2025-05-16,77.92
O018385,U10379,2026-02-06,57.51
O018386,U06216,2025-10-13,30.99
O018387,U04523,2025-04-07,60.22
O018388,U03370,2026-02-10,154.46
O018389,U01259,2025-12-03,98.54
O018390,U05826,2025-01-09,144.43
O018391,U04075,2025-10-05,215.4
O018392,U03030,2026-01-29,55.69
O018393,U04695,2025-11-19,72.88
O018394,U00096,2025-07-28,53.61
O018395,U09511,2025-01-09,148.67
O018396,U04501,2025-10-30,89.91
O018397,U08906,2025-10-23,19.49
O018398,U02494,2025-10-19,76.83
O018399,U02746,2025-05-27,77.33
O018400,U04043,2025-12-20,138.1
O018401,U05139,2025-01-02,50.62
O018402,U00584,2025-12-05,80.38
O018403,U00953,2025-06-10,49.22
O018404,U02897,2025-03-05,84.14
O018405,U07528,2025-09-12,39.43
O018406,U02030,2026-02-14,154.02
O018407,U00593,2025-04-29,24.22
O018408,U01831,2025-04-21,25.63
O018409,U08547,2025-07-10,47.36
O018410,U09868,2025-07-27,82.41
O018411,U06599,2025-08-02,36.9
O018412,U00111,2025-04-02,53.55
O018413,U04470,2025-03-19,169.12
O018414,U09036,2025-01-06,153.32
O018415,U02173,2026-01-30,59.64
O018416,U03078,2025-02-15,129.43
O018417,U10801,2025-10-03,112.83
O018418,U01383,2025-04-23,13.89
O018419,U06721,2025-01-16,42.81
O018420,U03970,2025-09-08,61.92
O018421,U00361,2025-09-10,83.86
O018422,U08870,2025-09-07,35.7
O018423,U05078,2025-02-17,15.2
O018424,U02811,2025-04-23,12.38
O018425,U02822,2025-09-17,156.36
O018426,U09923,2025-06-25,180.96
O018427,U09479,2025-04-08,15.34
O018428,U04895,2025-12-31,101.8
O018429,U08466,2025-07-14,74.64
O018430,U00905,2025-10-12,107.8
O018431,U08141,2025-05-29,53.29
O018432,U01882,2025-10-25,79.07
O018433,U00491,2026-01-19,176.19
O018434,U07811,2025-11-02,45.18
O018435,U08732,2025-12-11,42.53
O018436,U02886,2026-01-17,88.01
O018437,U06132,2025-01-03,102.05
O018438,U00455,2025-10-06,143.79
O018439,U00650,2025-12-29,65.65
O018440,U09504,2025-09-18,9.51
O018441,U01304,2025-08-11,94.86
O018442,U04512,2025-10-08,94.23
O018443,U03609,2025-10-18,138.46
O018444,U08995,2025-08-23,82.18
O018445,U08989,2025-03-06,57.81
O018446,U03384,2025-07-26,125.79
O018447,U04704,2025-10-22,129.21
O018448,U10204,2025-08-04,283.19
O018449,U05727,2026-01-14,34.61
O018450,U09272,2025-04-21,224.18
O018451,U09505,2025-10-01,171.02
O018452,U02645,2025-10-08,136.87
O018453,U07116,2025-12-22,159.99
O018454,U05429,2026-01-20,58.21
O018455,U02053,2025-05-17,115.89
O018456,U03514,2025-06-18,70.46
O018457,U00309,2025-12-17,25.22
O018458,U08976,2025-10-05,33.82
O018459,U05000,2025-08-18,249.39
O018460,U05121,2025-07-13,105.99
O018461,U05722,2025-06-22,85.84
O018462,U06897,2025-10-03,165.39
O018463,U05494,2026-01-12,36.72
O018464,U07639,2025-08-03,70.38
O018465,U09806,2025-05-20,89.07
O018466,U09014,2025-07-21,212.62
O018467,U09519,2026-01-15,82.93
O018468,U00057,2025-03-05,101.4
O018469,U01248,2025-06-09,144.08
O018470,U09641,2025-03-03,239.03
O018471,U06036,2025-05-13,44.74
O018472,U00517,2025-04-30,32.08
O018473,U02077,2025-10-27,111.87
O018474,U08342,2025-06-06,29.8
O018475,U02157,2025-10-16,83.51
O018476,U06384,2025-12-09,29.72
O018477,U03673,2025-12-22,58.8
O018478,U08097,2025-01-13,31.87
O018479,U05149,2025-11-02,82.3
O018480,U02513,2026-01-21,43.78
O018481,U06608,2025-08-16,104.64
O018482,U10476,2025-10-01,95.39
O018483,U01394,2025-08-19,139.27
O018484,U01705,2025-03-07,132.08
O018485,U09364,2025-08-16,91
O018486,U02421,2025-05-25,115.46
O018487,U08791,2025-06-10,53.74
O018488,U03504,2025-12-21,49.76
O018489,U02299,2025-10-16,22.91
O018490,U04015,2025-12-18,165.32
O018491,U01496,2025-03-25,109.42
O018492,U06706,2025-01-22,157.77
O018493,U06771,2025-05-05,63.72
O018494,U07706,2025-06-30,90.39
O018495,U08626,2025-02-13,75.33
O018496,U02658,2025-11-27,120.05
O018497,U02323,2026-01-05,80.57
O018498,U02895,2025-10-11,8.87
O018499,U01531,2025-09-22,107.68
O018500,U00781,2025-12-29,125.68
O018501,U01425,2025-10-05,215.75
O018502,U04928,2025-08-05,49.83
O018503,U02551,2025-03-26,136.53
O018504,U10515,2025-10-08,78.93
O018505,U07423,2025-12-03,196.47
O018506,U00556,2025-03-20,77.47
O018507,U08704,2025-01-07,39.12
O018508,U06438,2025-11-11,95.48
O018509,U06518,2025-08-12,60.6
O018510,U05786,2025-07-14,114.01
O018511,U04151,2025-10-16,54.07
O018512,U06093,2025-12-22,52.06
O018513,U02899,2025-12-26,7.48
O018514,U06734,2025-11-12,45.75
O018515,U05016,2025-03-22,187.92
O018516,U06509,2025-05-02,101.32
O018517,U02960,2025-02-27,66.62
O018518,U04943,2025-10-27,56.85
O018519,U09444,2025-05-01,47.54
O018520,U08916,2025-02-17,78.16
O018521,U01306,2025-05-05,59.63
O018522,U00759,2025-06-02,73.61
O018523,U05238,2026-02-13,110.94
O018524,U00226,2025-11-09,38.96
O018525,U04797,2025-01-13,129.67
O018526,U08499,2025-11-29,90.22
O018527,U03378,2025-09-25,98.37
O018528,U06712,2025-08-12,37.09
O018529,U09709,2025-08-15,42.94
O018530,U09723,2025-12-30,164.52
O018531,U10036,2025-07-10,151.21
O018532,U05208,2025-09-07,84.94
O018533,U07442,2025-07-09,70.26
O018534,U10860,2026-01-07,166.91
O018535,U04748,2025-01-28,61.37
O018536,U08988,2025-08-11,124.87
O018537,U07045,2026-01-07,158.01
O018538,U07624,2025-07-22,35.72
O018539,U01779,2025-02-11,87.25
O018540,U07063,2025-07-08,74.99
O018541,U00585,2025-03-21,22.42
O018542,U01378,2025-02-07,77.33
O018543,U05707,2025-12-03,299.7
O018544,U05442,2025-04-19,53.85
O018545,U06929,2025-04-24,28.41
O018546,U06420,2025-12-30,35.06
O018547,U04031,2025-05-13,119.25
O018548,U10916,2025-12-06,29.6
O018549,U07442,2025-06-25,48.91
O018550,U06360,2025-06-12,182.37
O018551,U01847,2025-10-31,47.14
O018552,U10429,2025-08-23,45.12
O018553,U01041,2025-09-27,122.91
O018554,U04839,2025-02-23,63.91
O018555,U07351,2025-06-03,138.79
O018556,U07785,2026-01-09,13.48
O018557,U00242,2025-12-31,166.93
O018558,U05545,2025-08-26,182.22
O018559,U02100,2025-02-11,51.39
O018560,U09441,2025-08-04,66.69
O018561,U01737,2025-04-05,78.27
O018562,U10110,2025-05-26,95.28
O018563,U02754,2025-04-13,93.53
O018564,U01392,2025-11-02,29.17
O018565,U08439,2025-05-05,8.35
O018566,U07735,2025-12-08,19.17
O018567,U07643,2025-05-29,66.37
O018568,U09877,2025-06-11,35.23
O018569,U10123,2025-08-05,126.75
O018570,U04016,2025-02-09,113.13
O018571,U03432,2025-04-29,49.34
O018572,U04526,2025-04-21,125.4
O018573,U07784,2025-10-13,18.04
O018574,U02081,2025-07-17,113.37
O018575,U09539,2025-04-27,62.09
O018576,U05575,2025-01-25,196.79
O018577,U05344,2025-10-12,151.33
O018578,U04736,2025-03-08,144.3
O018579,U00132,2025-07-04,164.89
O018580,U01854,2025-10-30,86.95
O018581,U06050,2025-08-04,135.59
O018582,U05077,2025-04-15,114.48
O018583,U05340,2025-05-25,47.4
O018584,U08592,2025-04-19,72.29
O018585,U00605,2025-02-19,70.24
O018586,U00131,2025-07-31,115.37
O018587,U07071,2025-03-31,80.34
O018588,U06157,2026-01-24,91.04
O018589,U06578,2025-09-26,176.68
O018590,U06613,2025-07-10,173.83
O018591,U04506,2025-10-22,14.16
O018592,U00803,2025-01-17,106.41
O018593,U05192,2025-08-20,161.79
O018594,U04289,2025-12-21,19.56
O018595,U03633,2025-03-21,109.6
O018596,U02676,2025-02-28,165.86
O018597,U01215,2025-12-18,311.05
O018598,U02477,2026-01-13,63.38
O018599,U02264,2026-01-27,61.75
O018600,U07790,2025-01-30,69.52
O018601,U00969,2025-05-11,136.96
O018602,U06628,2026-02-05,17.87
O018603,U00600,2025-05-03,120.46
O018604,U04455,2025-02-20,49.29
O018605,U05941,2026-02-12,258.44
O018606,U09524,2025-03-21,167.53
O018607,U02716,2025-09-08,42.7
O018608,U00781,2025-07-11,18.28
O018609,U01434,2025-03-15,131.34
O018610,U04338,2026-01-14,4.02
O018611,U09208,2025-04-21,48
O018612,U10411,2025-07-18,38.7
O018613,U02702,2026-01-03,149.12
O018614,U03991,2025-06-26,14.51
O018615,U08651,2025-01-20,93.24
O018616,U07532,2025-07-24,111.01
O018617,U07245,2025-01-29,160.6
O018618,U03640,2025-01-10,173
O018619,U00531,2025-01-09,169.65
O018620,U01977,2025-12-30,38.02
O018621,U03764,2025-03-04,63.16
O018622,U00290,2025-02-02,74.97
O018623,U06077,2025-06-01,64.39
O018624,U07868,2025-03-21,84.73
O018625,U03575,2025-02-01,23.98
O018626,U04649,2025-01-04,38.42
O018627,U10667,2025-07-09,15.53
O018628,U06614,2025-11-30,88.04
O018629,U00512,2025-05-06,131.24
O018630,U01639,2026-01-10,34.77
O018631,U08446,2025-01-22,105.88
O018632,U04816,2025-05-31,94.91
O018633,U05849,2025-08-06,76.46
O018634,U02637,2025-10-09,165.15
O018635,U01965,2025-11-01,205.71
O018636,U00050,2025-06-21,131.01
O018637,U00799,2025-08-27,108.37
O018638,U08291,2025-05-30,126.53
O018639,U09939,2025-04-18,13.93
O018640,U10703,2025-07-14,7.46
O018641,U06642,2025-02-21,78.57
O018642,U00236,2026-02-05,109.56
O018643,U00471,2025-05-22,41.35
O018644,U02204,2025-03-05,154.59
O018645,U07181,2025-06-22,68.78
O018646,U06259,2025-07-11,33.12
O018647,U08330,2025-06-07,52.74
O018648,U01383,2026-02-01,215.3
O018649,U04501,2025-06-03,9.9
O018650,U01712,2025-08-20,91.53
O018651,U09142,2025-06-09,33.23
O018652,U06710,2025-02-20,75.67
O018653,U03796,2025-08-03,42.23
O018654,U02373,2025-10-17,62.57
O018655,U09549,2025-04-18,253.19
O018656,U04424,2026-01-07,62.47
O018657,U05419,2025-07-23,119.56
O018658,U01699,2025-08-03,61.52
O018659,U10328,2025-01-28,49.19
O018660,U04110,2025-10-02,33.4
O018661,U03372,2025-06-25,28.68
O018662,U08825,2025-12-20,121.15
O018663,U10075,2025-03-13,77.65
O018664,U05581,2025-12-28,61.49
O018665,U10508,2026-02-04,45.75
O018666,U09320,2025-03-12,214.82
O018667,U02386,2025-10-10,106.89
O018668,U08583,2025-02-20,40.21
O018669,U00168,2025-03-25,112.24
O018670,U10244,2025-02-23,138.11
O018671,U03965,2025-05-03,176.31
O018672,U03208,2025-08-15,210.97
O018673,U09377,2025-01-17,211.62
O018674,U08172,2025-08-08,103.9
O018675,U02727,2025-03-13,64.82
O018676,U03509,2025-04-24,179.63
O018677,U07549,2025-12-17,21.5
O018678,U04477,2025-05-09,60.7
O018679,U04720,2025-04-15,159.5
O018680,U01713,2025-09-27,59.58
O018681,U06619,2026-01-26,203.22
O018682,U02512,2025-03-05,153.49
O018683,U04589,2026-01-27,57.87
O018684,U06678,2025-06-01,283.42
O018685,U02678,2026-01-20,49.67
O018686,U00281,2025-08-15,117.69
O018687,U04926,2025-07-19,100.04
O018688,U00429,2025-03-10,30.8
O018689,U10820,2025-02-01,87.5
O018690,U04658,2025-01-01,50.31
O018691,U05162,2025-07-13,77.68
O018692,U08105,2025-08-22,132.97
O018693,U03212,2026-01-28,80.89
O018694,U04632,2025-07-23,123.67
O018695,U10509,2025-03-15,96.73
O018696,U02663,2025-06-01,57.36
O018697,U09127,2025-12-27,108.08
O018698,U10534,2026-01-05,80.76
O018699,U01688,2025-05-27,52.29
O018700,U05594,2025-02-20,26.83
O018701,U05935,2025-12-03,38.48
O018702,U09074,2025-09-15,77.1
O018703,U10711,2025-01-10,14.53
O018704,U00816,2025-04-13,71.43
O018705,U03866,2025-05-14,93.26
O018706,U06188,2025-07-09,43.87
O018707,U00677,2025-03-07,72.42
O018708,U10446,2025-09-21,91.05
O018709,U02489,2025-11-20,110.24
O018710,U07232,2025-07-06,102.58
O018711,U10506,2025-11-02,133.85
O018712,U02446,2025-12-17,259.98
O018713,U01888,2025-10-19,19.14
O018714,U01720,2025-05-16,40.04
O018715,U10095,2025-04-05,22.31
O018716,U00223,2026-02-05,28.38
O018717,U00934,2025-07-06,161.08
O018718,U09504,2025-08-20,71.29
O018719,U01308,2025-11-30,51.64
O018720,U08417,2026-01-27,106.08
O018721,U00199,2026-01-13,110.35
O018722,U04106,2025-12-11,269.99
O018723,U05074,2025-07-25,108.25
O018724,U10516,2025-10-26,78.21
O018725,U03993,2025-08-21,78.73
O018726,U07072,2025-03-04,21.79
O018727,U03933,2025-12-03,48.02
O018728,U06933,2026-01-04,63.43
O018729,U01597,2025-09-25,74.27
O018730,U00004,2025-12-06,31.28
O018731,U08471,2025-12-20,45.64
O018732,U07590,2025-02-25,50.92
O018733,U03019,2025-02-18,117.85
O018734,U05357,2026-01-30,58.18
O018735,U02364,2025-01-27,82.29
O018736,U00126,2026-01-28,24.83
O018737,U10988,2025-03-23,80.29
O018738,U04826,2025-08-18,46.79
O018739,U03249,2025-02-05,89.33
O018740,U03901,2025-08-08,71.23
O018741,U05157,2026-01-09,135.9
O018742,U08674,2025-08-22,41.1
O018743,U03039,2025-06-06,57.64
O018744,U04410,2025-03-20,24.96
O018745,U09699,2025-10-24,69.79
O018746,U09130,2025-08-24,50.43
O018747,U00016,2025-01-28,107.6
O018748,U08004,2025-07-11,74.62
O018749,U07083,2025-06-01,96.62
O018750,U05075,2025-04-11,109.64
O018751,U03942,2026-02-04,30.86
O018752,U10905,2025-10-05,336.78
O018753,U06172,2025-02-16,122.28
O018754,U03617,2025-01-17,188.92
O018755,U09225,2026-01-20,25.22
O018756,U10003,2025-12-11,136.04
O018757,U10199,2025-01-12,104.68
O018758,U06230,2025-10-03,53.64
O018759,U08661,2026-02-07,91.9
O018760,U01324,2025-09-18,76.38
O018761,U03277,2025-09-11,279.98
O018762,U01624,2025-01-15,180.84
O018763,U07249,2025-01-25,37.24
O018764,U09427,2025-06-12,77.37
O018765,U00118,2025-04-18,16.34
O018766,U10075,2025-11-07,237.23
O018767,U07303,2025-03-04,69.56
O018768,U07940,2025-08-31,87.04
O018769,U10196,2025-10-30,52.54
O018770,U08979,2025-04-26,96.96
O018771,U06520,2025-11-16,105.05
O018772,U02475,2025-01-22,227.75
O018773,U02767,2025-04-16,45.47
O018774,U09619,2025-11-29,49.73
O018775,U00242,2025-11-26,184.86
O018776,U05080,2025-12-02,110.71
O018777,U05464,2026-01-18,64.11
O018778,U04722,2025-05-10,96.01
O018779,U08207,2025-05-06,48.4
O018780,U04611,2026-01-05,57.46
O018781,U06409,2025-08-16,274.24
O018782,U08114,2026-01-06,48.54
O018783,U06703,2026-02-13,111.16
O018784,U02782,2025-11-13,107.16
O018785,U06859,2025-09-18,75.83
O018786,U06163,2025-01-28,73.43
O018787,U01823,2025-12-03,174.97
O018788,U04923,2025-01-15,30.82
O018789,U08202,2025-07-02,78.74
O018790,U05139,2026-01-11,142.66
O018791,U08470,2025-10-21,118.87
O018792,U05666,2026-02-11,99.25
O018793,U05520,2025-07-29,172.6
O018794,U06921,2025-01-14,225.61
O018795,U10983,2025-02-01,20.56
O018796,U02085,2025-02-13,108.19
O018797,U05069,2025-12-14,126.18
O018798,U01106,2026-01-09,120.59
O018799,U08223,2025-04-26,39.69
O018800,U08928,2025-05-03,249.58
O018801,U01848,2026-01-07,57.91
O018802,U03608,2025-04-12,40.53
O018803,U08107,2025-01-04,149.54
O018804,U02677,2026-01-06,82.93
O018805,U00293,2025-07-09,116.34
O018806,U03196,2025-07-22,63.72
O018807,U01571,2025-08-26,43.2
O018808,U06566,2025-02-28,14
O018809,U00268,2025-11-27,91.43
O018810,U07073,2026-02-07,123.35
O018811,U09339,2025-05-25,95.64
O018812,U03342,2025-01-04,63.77
O018813,U05177,2025-09-17,106.81
O018814,U00879,2026-01-31,67.15
O018815,U00058,2025-08-29,118.39
O018816,U10689,2025-10-30,65.27
O018817,U03891,2026-01-26,153.71
O018818,U00216,2025-08-17,78.04
O018819,U05700,2025-05-20,31.28
O018820,U07649,2025-11-23,100.25
O018821,U06246,2025-02-23,118.18
O018822,U07978,2025-03-04,103.54
O018823,U10503,2025-05-23,145.9
O018824,U06384,2025-02-25,214.36
O018825,U04956,2025-03-14,124.54
O018826,U00733,2025-04-07,70.45
O018827,U05950,2025-12-24,71.23
O018828,U05348,2025-03-21,155.21
O018829,U05571,2025-10-14,25.15
O018830,U07074,2025-09-28,10.74
O018831,U10694,2025-05-10,52.83
O018832,U02421,2025-01-13,208.81
O018833,U03377,2025-09-05,85.47
O018834,U08565,2025-01-05,201.51
O018835,U07104,2025-02-01,91.82
O018836,U06783,2025-06-30,137.95
O018837,U00111,2025-04-16,94.35
O018838,U10732,2025-08-25,104.18
O018839,U08485,2025-01-21,153.2
O018840,U02469,2025-08-13,53.89
O018841,U02198,2025-07-22,50.63
O018842,U05293,2025-02-10,56.95
O018843,U07581,2025-12-09,63.5
O018844,U08359,2025-06-10,51.2
O018845,U00069,2025-08-20,40.94
O018846,U05956,2025-05-16,52.48
O018847,U09617,2025-10-19,218.44
O018848,U06074,2025-02-02,163.19
O018849,U02572,2025-01-29,81.3
O018850,U01654,2025-12-17,12.58
O018851,U02259,2025-02-26,110.65
O018852,U00101,2025-11-24,366.18
O018853,U05908,2025-12-12,316.65
O018854,U09923,2026-01-05,111.08
O018855,U05708,2025-06-29,50.25
O018856,U01361,2026-01-06,20.71
O018857,U08524,2025-05-06,31.01
O018858,U10444,2025-05-04,47.77
O018859,U03260,2026-02-14,88.11
O018860,U01122,2026-01-07,40.23
O018861,U01957,2025-09-10,169.9
O018862,U10151,2025-12-25,83.93
O018863,U08651,2025-09-15,66.32
O018864,U09409,2025-03-31,92.72
O018865,U06698,2025-01-18,163.04
O018866,U04985,2025-08-07,97.62
O018867,U06779,2025-06-27,54.19
O018868,U00930,2025-07-28,53.73
O018869,U08502,2025-10-28,46.01
O018870,U02889,2025-01-15,15.37
O018871,U05959,2025-08-23,63.82
O018872,U07139,2025-05-15,37.81
O018873,U01758,2025-07-28,112.34
O018874,U08081,2025-07-30,127.48
O018875,U04341,2025-06-04,50.09
O018876,U08146,2025-02-09,215.43
O018877,U00471,2025-09-30,58.89
O018878,U04417,2025-06-09,147.33
O018879,U03180,2025-05-24,95.27
O018880,U10552,2025-07-10,63.95
O018881,U07816,2025-08-10,76.45
O018882,U01144,2025-11-30,142.42
O018883,U00098,2025-08-30,129.56
O018884,U03649,2025-12-27,63.99
O018885,U00493,2025-12-04,298.91
O018886,U02157,2025-03-27,32.62
O018887,U04579,2025-06-29,273.92
O018888,U02177,2025-03-21,40.49
O018889,U09615,2025-11-01,60.24
O018890,U08697,2025-02-18,66.59
O018891,U06912,2025-06-03,197.76
O018892,U08552,2025-06-28,53.65
O018893,U08345,2025-10-26,6.07
O018894,U08107,2025-11-22,138.93
O018895,U00532,2025-08-31,74.27
O018896,U05666,2025-11-23,45.2
O018897,U10203,2025-01-09,232.56
O018898,U02357,2025-07-11,171.94
O018899,U10975,2025-03-31,75.64
O018900,U06779,2025-01-02,37.3
O018901,U01969,2025-01-03,87.23
O018902,U04971,2026-02-09,152.12
O018903,U10539,2025-07-14,44.24
O018904,U07171,2025-09-22,207.25
O018905,U00634,2025-09-25,58.96
O018906,U02601,2025-08-31,124.48
O018907,U01192,2025-06-14,36.86
O018908,U08928,2025-08-01,207.4
O018909,U10628,2025-12-26,119.2
O018910,U09400,2025-07-14,109.36
O018911,U10250,2025-02-25,167.77
O018912,U05804,2025-04-15,72.42
O018913,U00607,2025-08-01,100.21
O018914,U06421,2025-11-15,30.54
O018915,U05258,2025-06-03,146.19
O018916,U03065,2025-08-04,53.29
O018917,U07866,2025-02-15,57.68
O018918,U07253,2025-06-30,66.21
O018919,U04326,2025-03-01,19.28
O018920,U05570,2025-09-01,148.89
O018921,U02037,2025-08-14,70.12
O018922,U02185,2025-02-01,53.2
O018923,U09188,2025-12-13,180.99
O018924,U10770,2025-06-24,159.17
O018925,U07505,2025-11-13,101.8
O018926,U01179,2025-04-04,37.87
O018927,U04702,2026-01-23,133.45
O018928,U06935,2025-05-10,44.15
O018929,U10112,2025-05-31,47.83
O018930,U09524,2025-11-07,87.79
O018931,U02744,2025-10-24,185.66
O018932,U02260,2025-09-09,49.75
O018933,U06120,2025-05-19,65.18
O018934,U03498,2025-09-28,46.89
O018935,U03413,2025-12-23,100.89
O018936,U05478,2025-11-19,157.16
O018937,U05798,2025-04-22,35.78
O018938,U08097,2025-06-07,72.28
O018939,U00205,2025-02-26,76.98
O018940,U05380,2025-07-09,91.61
O018941,U01809,2025-02-02,83.67
O018942,U09091,2025-11-17,66.39
O018943,U08939,2025-01-01,348.92
O018944,U10821,2025-05-11,104.24
O018945,U10634,2025-01-09,195.03
