week,country,channel,roas,cost_per_conversion,avg_orders_per_user_5w,spend_share_pct,total_5w_revenue,total_spend,converted_users,total_orders_5w,roas_score,order_frequency_score,cpa_score,base_composite_score,adjusted_composite_score,channel_rank,recommendation
2025-07-07,Germany,Partnerships,0.0118,1802.87,0.2,32.51,105.99,9014.36,5,1,0.2138,1.0,0.0,0.4046,0.3832,2,Scale down / deprioritize
2025-07-07,Germany,Paid Social,0.0,1249.93,0.0,54.1,0.0,14999.15,12,0,0.0,0.0,0.3463,0.1154,0.1154,3,Scale down / deprioritize
2025-07-07,Germany,Affiliate,,,0.0,,0.0,,11,0,,0.0,,,,4,Scale down / deprioritize
2025-07-07,Germany,Organic,,,0.1176,,301.56,,17,2,,0.5882,,,,4,Scale down / deprioritize
2025-07-07,Spain,Organic,0.1162,152.36,0.25,4.39,212.44,1828.37,12,3,1.0,0.8125,1.0,0.9375,0.8438,1,Scale up
2025-07-07,Spain,Paid Social,0.0066,1664.52,0.1429,27.98,76.62,11651.62,7,1,0.0566,0.4643,0.9173,0.4794,0.4598,2,Maintain / optimize
2025-07-07,Spain,Paid Search,0.0,462.63,0.0,23.33,0.0,9715.29,21,0,0.0,0.0,0.983,0.3277,0.3105,3,Scale down / deprioritize
2025-07-07,Spain,Partnerships,0.0,18440.44,0.0,44.29,0.0,18440.44,1,0,0.0,0.0,0.0,0.0,0.0,4,Scale down / deprioritize
2025-07-07,Spain,Affiliate,,,0.3077,,381.37,,13,4,,1.0,,,,5,Scale down / deprioritize
2025-07-07,UK,Organic,0.0452,1041.54,0.3571,65.73,659.14,14581.59,14,5,1.0,1.0,0.0,0.6667,0.6667,1,Maintain / optimize
2025-07-07,UK,Partnerships,0.0145,511.19,0.2,23.04,73.96,5111.89,10,2,0.3201,0.56,0.6506,0.5102,0.4703,2,Maintain / optimize
2025-07-07,UK,Paid Search,0.0,226.41,0.0,11.23,0.0,2490.51,11,0,0.0,0.0,1.0,0.3333,0.3,3,Scale down / deprioritize
2025-07-07,UK,Affiliate,,,0.2,,130.9,,10,2,,0.56,,,,4,Scale down / deprioritize
2025-07-07,UK,Paid Social,,,0.1818,,91.02,,11,2,,0.5091,,,,4,Scale down / deprioritize
2025-07-14,France,Affiliate,0.0093,1705.01,0.2857,72.73,110.93,11935.1,7,2,1.0,1.0,0.0,0.6667,0.6667,1,Maintain / optimize
2025-07-14,France,Paid Social,0.008,153.99,0.0667,14.08,18.45,2309.92,15,1,0.8594,0.2333,1.0,0.6976,0.6288,2,Maintain / optimize
2025-07-14,France,Paid Search,0.0,154.71,0.0,13.2,0.0,2165.9,14,0,0.0,0.0,0.9995,0.3332,0.2999,3,Scale down / deprioritize
2025-07-14,France,Organic,,,0.2727,,403.04,,11,3,,0.9545,,,,4,Scale down / deprioritize
2025-07-14,France,Partnerships,,,0.0,,0.0,,4,0,,0.0,,,,4,Scale down / deprioritize
2025-07-14,Germany,Paid Social,0.0201,913.89,0.1538,37.62,239.04,11880.6,13,2,1.0,0.2308,0.8271,0.6859,0.6859,1,Maintain / optimize
2025-07-14,Germany,Partnerships,0.0166,3483.69,0.6667,33.1,173.73,10451.06,3,2,0.8262,1.0,0.0,0.6087,0.5972,2,Maintain / optimize
2025-07-14,Germany,Paid Search,0.013,376.51,0.0769,15.5,63.48,4894.58,13,1,0.6446,0.1154,1.0,0.5867,0.5322,3,Maintain / optimize
2025-07-14,Germany,Organic,0.0,1087.77,0.0,13.78,0.0,4351.09,4,0,0.0,0.0,0.7711,0.257,0.2313,4,Scale down / deprioritize
2025-07-14,Germany,Affiliate,,,0.2222,,176.25,,9,2,,0.3333,,,,5,Scale down / deprioritize
2025-07-14,Spain,Partnerships,0.1505,305.3,0.4286,5.41,321.61,2137.08,7,3,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-07-14,Spain,Affiliate,0.0555,502.42,0.3,12.72,278.69,5024.2,10,3,0.3506,0.6488,0.7773,0.5922,0.5431,2,Maintain / optimize
2025-07-14,Spain,Paid Social,0.0049,1022.45,0.1538,33.65,65.64,13291.8,13,2,0.0053,0.2495,0.1897,0.1482,0.1431,3,Scale down / deprioritize
2025-07-14,Spain,Paid Search,0.0042,1190.37,0.0625,48.22,79.25,19045.93,16,1,0.0,0.0,0.0,0.0,0.0,4,Scale down / deprioritize
2025-07-14,Spain,Organic,,,0.25,,268.66,,8,2,,0.5122,,,,5,Scale down / deprioritize
2025-07-14,UK,Paid Social,0.0689,360.16,0.3846,10.36,322.52,4682.03,13,5,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-07-14,UK,Organic,0.0326,528.29,0.2,23.39,344.47,10565.76,20,4,0.3864,0.52,0.9158,0.6074,0.5719,2,Maintain / optimize
2025-07-14,UK,Affiliate,0.0131,1580.57,0.2857,24.49,145.18,11063.97,7,2,0.0569,0.7429,0.389,0.3962,0.3745,3,Scale down / deprioritize
2025-07-14,UK,Paid Search,0.0098,2357.54,0.25,41.75,184.04,18860.3,8,2,0.0,0.65,0.0,0.2167,0.2167,4,Scale down / deprioritize
2025-07-14,UK,Partnerships,,,0.0,,0.0,,4,0,,0.0,,,,5,Scale down / deprioritize
2025-07-21,France,Paid Search,0.0458,603.68,0.25,14.87,331.73,7244.12,12,3,1.0,0.3571,1.0,0.7857,0.7071,1,Maintain / optimize
2025-07-21,France,Paid Social,0.03,1440.66,0.3,29.58,431.77,14406.58,10,3,0.5236,0.4857,0.6846,0.5646,0.541,2,Maintain / optimize
2025-07-21,France,Partnerships,0.0126,3257.35,0.5,40.13,245.9,19544.09,6,3,0.0,1.0,0.0,0.3333,0.3333,3,Scale down / deprioritize
2025-07-21,France,Affiliate,0.0168,834.64,0.1111,15.42,126.31,7511.78,9,1,0.1275,0.0,0.913,0.3468,0.3129,4,Scale down / deprioritize
2025-07-21,France,Organic,,,0.1176,,125.89,,17,2,,0.0168,,,,5,Scale down / deprioritize
2025-07-21,Germany,Paid Search,0.0181,1254.57,0.2143,30.56,317.62,17564.02,14,3,0.9784,1.0,0.6474,0.8753,0.874,1,Scale up
2025-07-21,Germany,Paid Social,0.0185,1107.98,0.125,30.84,327.64,17727.65,16,2,1.0,0.5833,0.8874,0.8236,0.8236,2,Scale up
2025-07-21,Germany,Organic,0.0134,1039.19,0.1333,27.12,208.54,15587.86,15,2,0.7239,0.6222,1.0,0.782,0.767,3,Scale up
2025-07-21,Germany,Partnerships,0.0,1650.07,0.0,11.48,0.0,6600.26,4,0,0.0,0.0,0.0,0.0,0.0,4,Scale down / deprioritize
2025-07-21,Germany,Affiliate,,,0.2,,177.64,,5,1,,0.9333,,,,5,Scale down / deprioritize
2025-07-21,Spain,Affiliate,0.039,664.12,0.2727,14.98,285.02,7305.29,11,3,1.0,0.6208,1.0,0.8736,0.7863,1,Scale up
2025-07-21,Spain,Paid Search,0.0266,811.4,0.1667,19.96,258.64,9736.8,12,2,0.6591,0.2276,0.941,0.6092,0.561,2,Maintain / optimize
2025-07-21,Spain,Paid Social,0.0148,672.78,0.1053,26.21,189.55,12782.79,19,2,0.3379,0.0,0.9965,0.4448,0.4213,3,Maintain / optimize
2025-07-21,Spain,Partnerships,0.0025,3158.55,0.1667,38.85,47.07,18951.31,6,1,0.0,0.2276,0.0,0.0759,0.0759,4,Scale down / deprioritize
2025-07-21,Spain,Organic,,,0.375,,430.4,,8,3,,1.0,,,,5,Scale down / deprioritize
2025-07-21,UK,Paid Social,0.8757,58.6,0.3158,2.03,974.94,1113.38,19,6,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-07-21,UK,Paid Search,0.0102,1658.18,0.25,24.24,134.83,13265.42,8,2,0.0116,0.7917,0.5937,0.4657,0.4491,2,Maintain / optimize
2025-07-21,UK,Organic,0.0326,922.38,0.2,8.43,150.28,4611.88,5,1,0.0372,0.6333,0.7806,0.4837,0.4443,3,Maintain / optimize
2025-07-21,UK,Affiliate,0.0032,3995.55,0.2,36.51,64.23,19977.73,5,1,0.0037,0.6333,0.0,0.2123,0.2123,4,Scale down / deprioritize
2025-07-21,UK,Partnerships,0.0,1969.24,0.0,28.79,0.0,15753.93,8,0,0.0,0.0,0.5147,0.1716,0.1677,5,Scale down / deprioritize
2025-07-28,France,Paid Search,0.0098,1191.17,0.1875,33.73,187.37,19058.75,16,3,0.3584,0.4688,1.0,0.609,0.609,1,Maintain / optimize
2025-07-28,France,Partnerships,0.0274,1980.07,0.2,17.52,271.6,9900.33,5,1,1.0,0.5,0.28,0.5933,0.534,2,Maintain / optimize
2025-07-28,France,Organic,0.0181,2286.88,0.4,20.24,206.98,11434.39,5,2,0.6598,1.0,0.0,0.5533,0.5072,3,Maintain / optimize
2025-07-28,France,Paid Social,0.0,1342.1,0.0,28.51,0.0,16105.21,12,0,0.0,0.0,0.8623,0.2874,0.2781,4,Scale down / deprioritize
2025-07-28,France,Affiliate,,,0.1429,,24.19,,7,1,,0.3571,,,,5,Scale down / deprioritize
2025-07-28,Germany,Partnerships,0.0488,209.88,0.1111,7.2,92.19,1888.95,9,1,1.0,0.6111,1.0,0.8704,0.7833,1,Scale up
2025-07-28,Germany,Paid Social,0.0255,885.76,0.1667,60.8,406.32,15943.64,18,3,0.5222,0.9167,0.3165,0.5851,0.5851,2,Maintain / optimize
2025-07-28,Germany,Affiliate,0.0,1198.75,0.0,32.0,0.0,8391.22,7,0,0.0,0.0,0.0,0.0,0.0,3,Scale down / deprioritize
2025-07-28,Germany,Organic,,,0.1333,,301.06,,15,2,,0.7333,,,,4,Scale down / deprioritize
2025-07-28,Germany,Paid Search,,,0.1818,,166.84,,11,2,,1.0,,,,4,Scale down / deprioritize
2025-07-28,Spain,Paid Search,0.0138,1475.57,0.2308,31.14,264.1,19182.39,13,3,0.679,0.8615,0.8204,0.787,0.787,1,Scale up
2025-07-28,Spain,Organic,0.0184,1209.7,0.1667,23.56,266.97,14516.38,12,2,1.0,0.4,1.0,0.8,0.7557,2,Scale up
2025-07-28,Spain,Partnerships,0.004,2689.65,0.25,17.46,42.92,10758.59,4,1,0.0,1.0,0.0,0.3333,0.3,3,Scale down / deprioritize
2025-07-28,Spain,Affiliate,0.0056,1905.03,0.1111,27.83,96.82,17145.25,9,1,0.1151,0.0,0.5302,0.2151,0.2099,4,Scale down / deprioritize
2025-07-28,Spain,Paid Social,,,0.2,,211.85,,15,3,,0.64,,,,5,Scale down / deprioritize
2025-07-28,UK,Organic,0.2516,151.09,0.2353,4.92,646.28,2568.45,17,4,1.0,0.7099,1.0,0.9033,0.813,1,Scale up
2025-07-28,UK,Partnerships,0.0256,1531.81,0.3,29.34,391.55,15318.12,10,3,0.087,1.0,0.1182,0.4017,0.393,2,Scale down / deprioritize
2025-07-28,UK,Paid Social,0.004,525.85,0.0769,13.1,27.49,6836.07,13,1,0.0,0.0,0.7607,0.2536,0.2348,3,Scale down / deprioritize
2025-07-28,UK,Affiliate,0.0185,716.15,0.0833,16.46,158.8,8593.79,12,1,0.0584,0.0287,0.6391,0.2421,0.2268,4,Scale down / deprioritize
2025-07-28,UK,Paid Search,0.0133,1716.94,0.0909,36.18,250.72,18886.33,11,1,0.0374,0.0627,0.0,0.0334,0.0334,5,Scale down / deprioritize
2025-08-04,France,Partnerships,0.1455,182.21,0.1667,4.42,159.06,1093.28,6,1,1.0,0.5556,1.0,0.8519,0.7667,1,Scale up
2025-08-04,France,Paid Social,0.0,616.4,0.0,32.41,0.0,8013.19,13,0,0.0,0.0,0.4947,0.1649,0.1563,2,Scale down / deprioritize
2025-08-04,France,Organic,0.002,1041.44,0.0667,63.17,30.59,15621.64,15,1,0.0135,0.2222,0.0,0.0786,0.0786,3,Scale down / deprioritize
2025-08-04,France,Affiliate,,,0.0,,0.0,,4,0,,0.0,,,,4,Scale down / deprioritize
2025-08-04,France,Paid Search,,,0.3,,190.69,,10,3,,1.0,,,,4,Scale down / deprioritize
2025-08-04,Germany,Paid Search,0.1085,543.97,0.5385,25.38,767.04,7071.56,13,7,1.0,1.0,0.9202,0.9734,0.8761,1,Scale up
2025-08-04,Germany,Paid Social,0.0739,372.61,0.2727,29.42,605.4,8197.5,22,6,0.6809,0.5065,1.0,0.7291,0.6711,2,Maintain / optimize
2025-08-04,Germany,Partnerships,0.0,2519.3,0.0,45.2,0.0,12596.49,5,0,0.0,0.0,0.0,0.0,0.0,3,Scale down / deprioritize
2025-08-04,Germany,Affiliate,,,0.2857,,258.81,,7,2,,0.5306,,,,4,Scale down / deprioritize
2025-08-04,Germany,Organic,,,0.125,,29.27,,8,1,,0.2321,,,,4,Scale down / deprioritize
2025-08-04,Spain,Paid Social,0.0513,680.53,0.3182,25.48,768.36,14971.69,22,7,1.0,0.6818,0.8562,0.846,0.8196,1,Scale up
2025-08-04,Spain,Organic,0.0311,1171.69,0.4,19.94,364.18,11716.92,10,4,0.483,1.0,0.2034,0.5621,0.5329,2,Maintain / optimize
2025-08-04,Spain,Affiliate,0.0381,572.33,0.1429,13.64,305.0,8012.59,14,2,0.6614,0.0,1.0,0.5538,0.512,3,Maintain / optimize
2025-08-04,Spain,Partnerships,0.0167,835.21,0.2,7.11,69.58,4176.07,5,1,0.1147,0.2222,0.6506,0.3292,0.2963,4,Scale down / deprioritize
2025-08-04,Spain,Paid Search,0.0122,1324.73,0.2,33.82,241.86,19871.01,15,3,0.0,0.2222,0.0,0.0741,0.0741,5,Scale down / deprioritize
2025-08-04,UK,Organic,0.7706,33.63,0.375,1.52,414.68,538.11,16,6,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-08-04,UK,Affiliate,0.0483,416.91,0.25,4.71,80.5,1667.63,4,1,0.0626,0.6667,0.8633,0.5309,0.4814,2,Maintain / optimize
2025-08-04,UK,Partnerships,0.0167,2837.89,0.3333,48.07,283.78,17027.32,6,2,0.0216,0.8889,0.0,0.3035,0.3035,3,Scale down / deprioritize
2025-08-04,UK,Paid Social,0.0,1798.63,0.0,45.7,0.0,16187.69,9,0,0.0,0.0,0.3706,0.1235,0.1229,4,Scale down / deprioritize
2025-08-04,UK,Paid Search,,,0.0,,0.0,,10,0,,0.0,,,,5,Scale down / deprioritize
2025-08-11,France,Paid Social,0.0271,553.47,0.1667,10.74,180.12,6641.66,12,2,1.0,0.9167,1.0,0.9722,0.875,1,Scale up
2025-08-11,France,Paid Search,0.0088,1750.82,0.1818,31.14,169.66,19259.0,11,2,0.3248,1.0,0.5626,0.6292,0.6292,2,Maintain / optimize
2025-08-11,France,Organic,0.0066,873.0,0.1538,18.35,74.77,11348.94,13,2,0.2429,0.8462,0.8833,0.6575,0.6162,3,Maintain / optimize
2025-08-11,France,Affiliate,0.0,1018.87,0.0,13.18,0.0,8150.98,8,0,0.0,0.0,0.83,0.2767,0.2523,4,Scale down / deprioritize
2025-08-11,France,Partnerships,0.0,3291.15,0.0,26.6,0.0,16455.76,5,0,0.0,0.0,0.0,0.0,0.0,5,Scale down / deprioritize
2025-08-11,Germany,Paid Social,0.0486,460.12,0.2857,23.91,313.14,6441.66,14,4,0.8845,1.0,0.8086,0.8977,0.8422,1,Scale up
2025-08-11,Germany,Paid Search,0.055,281.78,0.1429,14.64,216.81,3944.96,14,2,1.0,0.5,1.0,0.8333,0.75,2,Scale up
2025-08-11,Germany,Affiliate,0.0085,806.75,0.1538,38.93,89.61,10487.77,13,2,0.1555,0.5385,0.4365,0.3768,0.3768,3,Scale down / deprioritize
2025-08-11,Germany,Partnerships,0.0,1213.43,0.0,22.52,0.0,6067.15,5,0,0.0,0.0,0.0,0.0,0.0,4,Scale down / deprioritize
2025-08-11,Germany,Organic,,,0.1538,,52.28,,13,2,,0.5385,,,,5,Scale down / deprioritize
2025-08-11,Spain,Organic,0.0563,358.85,0.1,10.38,201.91,3588.51,10,1,1.0,0.4,1.0,0.8,0.72,1,Maintain / optimize
2025-08-11,Spain,Paid Search,0.0099,967.5,0.1053,53.19,182.74,18382.52,19,2,0.1767,0.4211,0.5771,0.3916,0.3916,2,Scale down / deprioritize
2025-08-11,Spain,Partnerships,0.0,1798.19,0.0,36.42,0.0,12587.36,7,0,0.0,0.0,0.0,0.0,0.0,3,Scale down / deprioritize
2025-08-11,Spain,Affiliate,,,0.1429,,97.1,,7,1,,0.5714,,,,4,Scale down / deprioritize
2025-08-11,Spain,Paid Social,,,0.25,,538.78,,20,5,,1.0,,,,4,Scale down / deprioritize
2025-08-11,UK,Partnerships,0.0453,929.48,0.2857,16.31,294.66,6506.38,7,2,1.0,1.0,0.5566,0.8522,0.7706,1,Scale up
2025-08-11,UK,Paid Search,0.0217,611.21,0.2143,21.45,185.95,8556.93,14,3,0.4004,0.6471,0.9804,0.6759,0.6219,2,Maintain / optimize
2025-08-11,UK,Affiliate,0.006,596.49,0.1,14.95,35.8,5964.92,10,1,0.0,0.0824,1.0,0.3608,0.3247,3,Scale down / deprioritize
2025-08-11,UK,Paid Social,0.0161,1347.49,0.1429,47.29,304.63,18864.84,14,2,0.2583,0.2941,0.0,0.1841,0.1841,4,Scale down / deprioritize
2025-08-11,UK,Organic,,,0.0833,,100.96,,12,1,,0.0,,,,5,Scale down / deprioritize
2025-08-18,France,Organic,0.1593,156.07,0.3077,3.41,323.13,2028.88,13,4,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-08-18,France,Affiliate,0.0081,1223.26,0.2222,18.52,89.3,11009.36,9,2,0.0351,0.4444,0.7185,0.3994,0.3813,2,Scale down / deprioritize
2025-08-18,France,Paid Social,0.0399,468.65,0.1538,20.5,485.69,12184.9,26,4,0.2378,0.0,0.9176,0.3851,0.3705,3,Scale down / deprioritize
2025-08-18,France,Paid Search,0.0171,1228.89,0.2,31.01,314.66,18433.3,15,3,0.0923,0.3,0.717,0.3698,0.3698,4,Scale down / deprioritize
2025-08-18,France,Partnerships,0.0026,3947.48,0.25,26.56,41.14,15789.91,4,1,0.0,0.625,0.0,0.2083,0.205,5,Scale down / deprioritize
2025-08-18,Germany,Partnerships,0.248,190.38,0.3333,2.39,283.3,1142.27,6,2,1.0,0.6667,0.9847,0.8838,0.7954,1,Scale up
2025-08-18,Germany,Paid Search,0.074,116.9,0.1667,2.93,103.75,1402.75,12,2,0.2982,0.3333,1.0,0.5438,0.4902,2,Maintain / optimize
2025-08-18,Germany,Affiliate,0.0089,4930.16,0.5,41.18,176.26,19720.65,4,2,0.036,1.0,0.0,0.3453,0.3453,3,Scale down / deprioritize
2025-08-18,Germany,Organic,0.0,1879.23,0.0,35.32,0.0,16913.1,9,0,0.0,0.0,0.6339,0.2113,0.2081,4,Scale down / deprioritize
2025-08-18,Germany,Paid Social,0.0,1741.55,0.0,18.18,0.0,8707.77,5,0,0.0,0.0,0.6625,0.2208,0.2077,5,Scale down / deprioritize
2025-08-18,Spain,Paid Search,0.1005,262.16,0.3,13.49,263.51,2621.64,10,3,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-08-18,Spain,Paid Social,0.0454,514.61,0.2727,29.13,256.77,5660.68,11,3,0.2865,0.9091,0.5763,0.5906,0.5526,2,Maintain / optimize
2025-08-18,Spain,Organic,0.0232,857.91,0.2308,57.38,258.9,11152.79,13,3,0.0,0.7692,0.0,0.2564,0.2564,3,Scale down / deprioritize
2025-08-18,Spain,Affiliate,,,0.0,,0.0,,5,0,,0.0,,,,4,Scale down / deprioritize
2025-08-18,Spain,Partnerships,,,0.2857,,232.87,,7,2,,0.9524,,,,4,Scale down / deprioritize
2025-08-18,UK,Paid Social,0.054,593.51,0.5,12.04,256.25,4748.07,8,4,1.0,1.0,0.9653,0.9884,0.8896,1,Scale up
2025-08-18,UK,Affiliate,0.046,945.75,0.375,19.18,347.72,7565.98,8,3,0.8516,0.75,0.7139,0.7718,0.726,2,Maintain / optimize
2025-08-18,UK,Organic,0.0,544.97,0.0,16.58,0.0,6539.63,12,0,0.0,0.0,1.0,0.3333,0.3086,3,Scale down / deprioritize
2025-08-18,UK,Partnerships,0.0032,1486.42,0.1667,22.61,28.1,8918.54,6,1,0.0584,0.3333,0.3279,0.2399,0.2303,4,Scale down / deprioritize
2025-08-18,UK,Paid Search,0.0048,1945.65,0.1667,29.59,55.86,11673.88,6,1,0.0887,0.3333,0.0,0.1407,0.1407,5,Scale down / deprioritize
2025-08-25,France,Affiliate,0.1266,200.26,0.1429,3.96,177.41,1401.82,7,1,1.0,0.3478,1.0,0.7826,0.7043,1,Maintain / optimize
2025-08-25,France,Paid Search,0.033,907.59,0.2857,17.94,209.38,6353.14,7,2,0.1949,1.0,0.3136,0.5028,0.4712,2,Maintain / optimize
2025-08-25,France,Partnerships,0.0332,334.18,0.1111,8.5,99.76,3007.58,9,1,0.1967,0.2029,0.8701,0.4232,0.386,3,Scale down / deprioritize
2025-08-25,France,Organic,0.0121,658.09,0.0667,27.88,119.1,9871.3,15,1,0.0152,0.0,0.5557,0.1903,0.1833,4,Scale down / deprioritize
2025-08-25,France,Paid Social,0.0103,1230.8,0.0833,41.72,152.16,14769.63,12,1,0.0,0.0761,0.0,0.0254,0.0254,5,Scale down / deprioritize
2025-08-25,Germany,Paid Search,0.0385,681.34,0.2778,26.5,471.95,12264.09,18,5,1.0,0.9028,0.954,0.9523,0.9215,1,Scale up
2025-08-25,Germany,Paid Social,0.0175,1289.69,0.3077,36.23,293.55,16765.92,13,4,0.455,1.0,0.7155,0.7235,0.7235,2,Maintain / optimize
2025-08-25,Germany,Organic,0.0124,745.75,0.1818,17.72,101.49,8203.25,11,2,0.3215,0.5909,0.9287,0.6137,0.576,3,Maintain / optimize
2025-08-25,Germany,Affiliate,0.0,563.98,0.0,6.09,0.0,2819.89,5,0,0.0,0.0,1.0,0.3333,0.3,4,Scale down / deprioritize
2025-08-25,Germany,Partnerships,0.0,3114.39,0.0,13.46,0.0,6228.77,2,0,0.0,0.0,0.0,0.0,0.0,5,Scale down / deprioritize
2025-08-25,Spain,Paid Social,0.1062,404.71,0.2857,10.43,601.78,5665.89,14,4,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-08-25,Spain,Paid Search,0.035,1060.15,0.2778,35.14,667.54,19082.75,18,5,0.3294,0.9722,0.8374,0.713,0.713,2,Maintain / optimize
2025-08-25,Spain,Affiliate,0.0064,1806.47,0.2222,29.93,104.78,16258.19,9,2,0.0607,0.7778,0.6522,0.4969,0.4864,3,Maintain / optimize
2025-08-25,Spain,Partnerships,0.0,4435.05,0.0,24.5,0.0,13305.16,3,0,0.0,0.0,0.0,0.0,0.0,4,Scale down / deprioritize
2025-08-25,Spain,Organic,,,0.1538,,216.48,,13,2,,0.5385,,,,5,Scale down / deprioritize
2025-08-25,UK,Paid Social,0.1446,176.94,0.1667,4.45,307.12,2123.27,12,2,1.0,0.4444,1.0,0.8148,0.7333,1,Maintain / optimize
2025-08-25,UK,Organic,0.0259,1341.9,0.3636,30.96,381.94,14760.89,11,4,0.1535,0.9697,0.1992,0.4408,0.4324,2,Maintain / optimize
2025-08-25,UK,Partnerships,0.0074,1631.68,0.375,27.38,96.87,13053.42,8,3,0.022,1.0,0.0,0.3407,0.3305,3,Scale down / deprioritize
2025-08-25,UK,Paid Search,0.0043,1477.72,0.1667,37.2,76.86,17732.66,12,2,0.0,0.4444,0.1058,0.1834,0.1834,4,Scale down / deprioritize
2025-08-25,UK,Affiliate,,,0.0,,0.0,,4,0,,0.0,,,,5,Scale down / deprioritize
2025-09-01,France,Organic,0.2346,209.94,0.4286,5.57,689.41,2939.23,14,6,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-09-01,France,Partnerships,0.0105,1672.26,0.2857,22.19,122.65,11705.82,7,2,0.0447,0.6667,0.4977,0.403,0.3851,2,Scale down / deprioritize
2025-09-01,France,Paid Search,0.0091,1115.26,0.1111,19.02,91.06,10037.32,9,1,0.0387,0.2593,0.689,0.329,0.3109,3,Scale down / deprioritize
2025-09-01,France,Paid Social,0.0,850.04,0.0,17.72,0.0,9350.41,11,0,0.0,0.0,0.7801,0.26,0.2446,4,Scale down / deprioritize
2025-09-01,France,Affiliate,0.0005,3121.17,0.1667,35.49,8.79,18727.05,6,1,0.002,0.3889,0.0,0.1303,0.1303,5,Scale down / deprioritize
2025-09-01,Germany,Paid Search,0.0698,354.93,0.2308,9.89,322.03,4614.06,13,3,1.0,1.0,1.0,1.0,0.901,1,Scale up
2025-09-01,Germany,Organic,0.001,586.43,0.0909,13.82,6.15,6450.74,11,1,0.0137,0.3939,0.8047,0.4041,0.3693,2,Scale down / deprioritize
2025-09-01,Germany,Affiliate,0.0075,1540.33,0.125,26.4,91.9,12322.62,8,1,0.1069,0.5417,0.0,0.2162,0.2064,3,Scale down / deprioritize
2025-09-01,Germany,Partnerships,0.0,1116.65,0.0,9.57,0.0,4466.59,4,0,0.0,0.0,0.3574,0.1191,0.1072,4,Scale down / deprioritize
2025-09-01,Germany,Paid Social,0.0,1343.99,0.0,40.32,0.0,18815.9,14,0,0.0,0.0,0.1656,0.0552,0.0552,5,Scale down / deprioritize
2025-09-01,Spain,Organic,0.1,663.42,0.375,24.71,530.79,5307.34,8,3,1.0,0.75,0.1254,0.6251,0.5849,1,Maintain / optimize
2025-09-01,Spain,Partnerships,0.0715,685.29,0.5,19.14,294.13,4111.76,6,3,0.7153,1.0,0.0,0.5718,0.5146,2,Maintain / optimize
2025-09-01,Spain,Affiliate,0.0,510.85,0.0,21.4,0.0,4597.66,9,0,0.0,0.0,1.0,0.3333,0.3048,3,Scale down / deprioritize
2025-09-01,Spain,Paid Search,0.0181,678.59,0.1818,34.75,135.4,7464.5,11,2,0.1814,0.3636,0.0384,0.1945,0.1945,4,Scale down / deprioritize
2025-09-01,Spain,Paid Social,,,0.1,,119.27,,10,1,,0.2,,,,5,Scale down / deprioritize
2025-09-01,UK,Affiliate,0.0736,643.07,0.2857,9.04,331.35,4501.47,7,2,1.0,1.0,0.9188,0.9729,0.8788,1,Scale up
2025-09-01,UK,Paid Search,0.0576,507.85,0.125,8.16,234.01,4062.77,8,1,0.7433,0.0,1.0,0.5811,0.523,2,Maintain / optimize
2025-09-01,UK,Organic,0.0126,802.31,0.1818,17.72,111.16,8825.41,11,2,0.0216,0.3535,0.8232,0.3995,0.3738,3,Scale down / deprioritize
2025-09-01,UK,Paid Social,0.0118,1366.3,0.1818,30.18,177.32,15029.28,11,2,0.0088,0.3535,0.4846,0.2823,0.2773,4,Scale down / deprioritize
2025-09-01,UK,Partnerships,0.0112,2173.3,0.125,34.91,195.54,17386.39,8,1,0.0,0.0,0.0,0.0,0.0,5,Scale down / deprioritize
2025-09-08,France,Paid Search,0.0541,157.86,0.1667,2.3,51.27,947.17,6,1,1.0,0.5833,1.0,0.8611,0.775,1,Scale up
2025-09-08,France,Organic,0.0173,1677.14,0.2857,28.57,202.93,11739.96,7,2,0.3193,1.0,0.1452,0.4882,0.4812,2,Maintain / optimize
2025-09-08,France,Affiliate,0.017,1203.18,0.125,23.42,163.33,9625.41,8,1,0.3135,0.4375,0.4119,0.3876,0.3756,3,Scale down / deprioritize
2025-09-08,France,Paid Social,0.0,654.41,0.0,12.74,0.0,5235.29,8,0,0.0,0.0,0.7206,0.2402,0.2244,4,Scale down / deprioritize
2025-09-08,France,Partnerships,0.0,1935.24,0.0,32.96,0.0,13546.7,7,0,0.0,0.0,0.0,0.0,0.0,5,Scale down / deprioritize
2025-09-08,Germany,Paid Social,0.0532,830.81,0.2667,20.72,663.44,12462.18,15,4,1.0,0.2284,1.0,0.7428,0.6685,1,Maintain / optimize
2025-09-08,Germany,Affiliate,0.032,1668.24,0.375,22.19,427.4,13345.96,8,3,0.5317,0.5027,0.0,0.3448,0.3156,2,Scale down / deprioritize
2025-09-08,Germany,Paid Search,0.0086,950.67,0.1765,26.87,138.19,16161.41,17,3,0.0134,0.0,0.8569,0.2901,0.2799,3,Scale down / deprioritize
